Sequence_ID,Original_Instance_Type,Noisy_Instance_Type,Original_Instance_ID,Noisy_Instance_ID,Original_Encoded,Noisy_Encoded,Label_Changed,ID_Changed
1696,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-956bd1a3,i-c5-2xlarge-956bd1a3,0,0,False,False
1697,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-db9788b0,i-c5-2xlarge-db9788b0,0,0,False,False
1698,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-85b860d7,i-c5-2xlarge-85b860d7,0,0,False,False
1699,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-52a38378,i-c5-2xlarge-52a38378,0,0,False,False
1700,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-0a73e4ee,i-c5-2xlarge-0a73e4ee,0,0,False,False
1701,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-51a0b10d,i-c5-2xlarge-51a0b10d,0,0,False,False
1702,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-7972abfc,i-c5-2xlarge-7972abfc,0,0,False,False
1703,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-7fe2d782,i-c5-2xlarge-7fe2d782,0,0,False,False
1704,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-af63ef91,i-c5-2xlarge-af63ef91,0,0,False,False
1705,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-fea5f99f,i-c5-2xlarge-fea5f99f,0,0,False,False
1706,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-067b455d,i-c5-2xlarge-067b455d,0,0,False,False
1707,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b26ea09f,i-c5-2xlarge-b26ea09f,0,0,False,False
1708,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b94eea9d,i-c5-2xlarge-b94eea9d,0,0,False,False
1709,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-8d850ab9,i-c5-2xlarge-8d850ab9,0,0,False,False
1710,c5.2xlarge,c5.large,i-c5-2xlarge-8ef9b111,i-c5-large-611d08ea,0,1,True,True
1711,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b6962ad6,i-c5-2xlarge-b6962ad6,0,0,False,False
1712,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-4b7bf9f5,i-c5-2xlarge-4b7bf9f5,0,0,False,False
1713,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-0eba3e26,i-c5-2xlarge-0eba3e26,0,0,False,False
1714,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-2441e29b,i-c5-2xlarge-2441e29b,0,0,False,False
1715,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-a7af65e4,i-c5-2xlarge-a7af65e4,0,0,False,False
1716,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b47e7bd4,i-c5-2xlarge-b47e7bd4,0,0,False,False
1717,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-6ed4e44d,i-c5-2xlarge-6ed4e44d,0,0,False,False
1718,c5.2xlarge,c5.large,i-c5-2xlarge-bc599f8a,i-c5-large-c0e31ed8,0,1,True,True
1719,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-ca0b4bd8,i-c5-2xlarge-ca0b4bd8,0,0,False,False
1720,c5.2xlarge,c5.xlarge,i-c5-2xlarge-da31a7f4,i-c5-xlarge-7e7ab7ad,0,2,True,True
1721,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-7a5bc29b,i-c5-2xlarge-7a5bc29b,0,0,False,False
1722,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-c5bb4d34,i-c5-2xlarge-c5bb4d34,0,0,False,False
1723,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-cf2e385c,i-c5-2xlarge-cf2e385c,0,0,False,False
1724,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-29a8cab3,i-c5-2xlarge-29a8cab3,0,0,False,False
1725,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-7fd09621,i-c5-2xlarge-7fd09621,0,0,False,False
1726,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-294c5baf,i-c5-2xlarge-294c5baf,0,0,False,False
1727,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-d0a47069,i-c5-2xlarge-d0a47069,0,0,False,False
1728,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-7aa35194,i-c5-2xlarge-7aa35194,0,0,False,False
1729,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b70776f5,i-c5-2xlarge-b70776f5,0,0,False,False
1730,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-11e19dca,i-c5-2xlarge-11e19dca,0,0,False,False
1731,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-eee8a28f,i-c5-2xlarge-eee8a28f,0,0,False,False
1732,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-eb83342a,i-c5-2xlarge-eb83342a,0,0,False,False
1733,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-cf4abcd8,i-c5-2xlarge-cf4abcd8,0,0,False,False
1734,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-c41c4fde,i-c5-2xlarge-c41c4fde,0,0,False,False
1735,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-6f5e72b5,i-c5-2xlarge-6f5e72b5,0,0,False,False
1736,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-fe992ea0,i-c5-2xlarge-fe992ea0,0,0,False,False
1737,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-c6319889,i-c5-2xlarge-c6319889,0,0,False,False
1738,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-dcb95320,i-c5-2xlarge-dcb95320,0,0,False,False
1739,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-40fae47f,i-c5-2xlarge-40fae47f,0,0,False,False
1740,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-bc031a44,i-c5-2xlarge-bc031a44,0,0,False,False
1741,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-fe915f1e,i-c5-2xlarge-fe915f1e,0,0,False,False
1742,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b5e5b758,i-c5-2xlarge-b5e5b758,0,0,False,False
1743,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-ed22b94a,i-c5-2xlarge-ed22b94a,0,0,False,False
1744,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-6930a576,i-c5-2xlarge-6930a576,0,0,False,False
1745,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-15bc2e52,i-c5-2xlarge-15bc2e52,0,0,False,False
1746,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-391afc7b,i-c5-2xlarge-391afc7b,0,0,False,False
1747,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-f9f08666,i-c5-2xlarge-f9f08666,0,0,False,False
1748,c5.2xlarge,t3.micro,i-c5-2xlarge-7b685694,i-t3-micro-a36daea7,0,12,True,True
1749,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-a27b1f80,i-c5-2xlarge-a27b1f80,0,0,False,False
1750,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-1a24ba74,i-c5-2xlarge-1a24ba74,0,0,False,False
1751,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-f6ead68b,i-c5-2xlarge-f6ead68b,0,0,False,False
1752,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-a3c3ee82,i-c5-2xlarge-a3c3ee82,0,0,False,False
1753,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-81b05a89,i-c5-2xlarge-81b05a89,0,0,False,False
1754,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-14cc531d,i-c5-2xlarge-14cc531d,0,0,False,False
1755,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b5f77b31,i-c5-2xlarge-b5f77b31,0,0,False,False
1756,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-220d503a,i-c5-2xlarge-220d503a,0,0,False,False
1757,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-96807132,i-c5-2xlarge-96807132,0,0,False,False
1758,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-03f14edb,i-c5-2xlarge-03f14edb,0,0,False,False
1759,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-bb91efe1,i-c5-2xlarge-bb91efe1,0,0,False,False
1760,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-4e1ec15e,i-c5-2xlarge-4e1ec15e,0,0,False,False
1761,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b2549b3a,i-c5-2xlarge-b2549b3a,0,0,False,False
1762,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-48147494,i-c5-2xlarge-48147494,0,0,False,False
1763,c5.2xlarge,c5.large,i-c5-2xlarge-668a428d,i-c5-large-83e228eb,0,1,True,True
1764,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-1d8bcc4b,i-c5-2xlarge-1d8bcc4b,0,0,False,False
1765,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-41fcb9a9,i-c5-2xlarge-41fcb9a9,0,0,False,False
1766,c5.2xlarge,t3.micro,i-c5-2xlarge-c0f6d99e,i-t3-micro-ade7bd2e,0,12,True,True
1767,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-ca23aecb,i-c5-2xlarge-ca23aecb,0,0,False,False
1768,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-2e2c6a02,i-c5-2xlarge-2e2c6a02,0,0,False,False
1769,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-7c64cbbd,i-c5-2xlarge-7c64cbbd,0,0,False,False
1770,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-ddec1946,i-c5-2xlarge-ddec1946,0,0,False,False
1771,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-790ec48d,i-c5-2xlarge-790ec48d,0,0,False,False
1772,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-899189ce,i-c5-2xlarge-899189ce,0,0,False,False
1773,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-ca7c17be,i-c5-2xlarge-ca7c17be,0,0,False,False
1774,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-ed1c1def,i-c5-2xlarge-ed1c1def,0,0,False,False
1775,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-d54afbb1,i-c5-2xlarge-d54afbb1,0,0,False,False
1776,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-98743a73,i-c5-2xlarge-98743a73,0,0,False,False
1777,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-f2a719eb,i-c5-2xlarge-f2a719eb,0,0,False,False
1778,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-72d562f0,i-c5-2xlarge-72d562f0,0,0,False,False
1779,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b176a35d,i-c5-2xlarge-b176a35d,0,0,False,False
1780,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-1553fdaa,i-c5-2xlarge-1553fdaa,0,0,False,False
1781,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-848daf1a,i-c5-2xlarge-848daf1a,0,0,False,False
1782,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-331c35ea,i-c5-2xlarge-331c35ea,0,0,False,False
1783,c5.2xlarge,r5.xlarge,i-c5-2xlarge-3e091fd5,i-r5-xlarge-d09a717c,0,7,True,True
1784,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-d6a88c62,i-c5-2xlarge-d6a88c62,0,0,False,False
1785,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-d40f1ee8,i-c5-2xlarge-d40f1ee8,0,0,False,False
1786,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-b19b1d42,i-c5-2xlarge-b19b1d42,0,0,False,False
1787,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-8186fa57,i-c5-2xlarge-8186fa57,0,0,False,False
1788,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-383056b6,i-c5-2xlarge-383056b6,0,0,False,False
1789,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-0dde7d00,i-c5-2xlarge-0dde7d00,0,0,False,False
1790,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-53f6367e,i-c5-2xlarge-53f6367e,0,0,False,False
1791,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-64f584ec,i-c5-2xlarge-64f584ec,0,0,False,False
1792,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-4393779e,i-c5-2xlarge-4393779e,0,0,False,False
1793,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-ad63700b,i-c5-2xlarge-ad63700b,0,0,False,False
1794,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-44fd1d9e,i-c5-2xlarge-44fd1d9e,0,0,False,False
1795,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-2a364806,i-c5-2xlarge-2a364806,0,0,False,False
1796,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-0067d241,i-c5-2xlarge-0067d241,0,0,False,False
1797,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-8a7d29c8,i-c5-2xlarge-8a7d29c8,0,0,False,False
1798,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-bd0ffd3b,i-c5-2xlarge-bd0ffd3b,0,0,False,False
1799,c5.2xlarge,c5.2xlarge,i-c5-2xlarge-8229033b,i-c5-2xlarge-8229033b,0,0,False,False
1800,r5.large,r5.large,i-r5-large-609c5ba4,i-r5-large-609c5ba4,6,6,False,False
1801,r5.large,r5.large,i-r5-large-0301b28e,i-r5-large-0301b28e,6,6,False,False
1802,r5.large,r5.large,i-r5-large-8f3100d5,i-r5-large-8f3100d5,6,6,False,False
1803,r5.large,r5.large,i-r5-large-ada7c32a,i-r5-large-ada7c32a,6,6,False,False
1804,r5.large,r5.large,i-r5-large-b859c178,i-r5-large-b859c178,6,6,False,False
1805,r5.large,r5.large,i-r5-large-0e00c270,i-r5-large-0e00c270,6,6,False,False
1806,r5.large,r5.large,i-r5-large-f72ae3cc,i-r5-large-f72ae3cc,6,6,False,False
1807,r5.large,r5.large,i-r5-large-ba001714,i-r5-large-ba001714,6,6,False,False
1808,r5.large,r5.large,i-r5-large-d8b71262,i-r5-large-d8b71262,6,6,False,False
1809,r5.large,r5.large,i-r5-large-16898611,i-r5-large-16898611,6,6,False,False
1810,r5.large,r5.large,i-r5-large-e62ae09a,i-r5-large-e62ae09a,6,6,False,False
1811,r5.large,r5.large,i-r5-large-a4cc40c1,i-r5-large-a4cc40c1,6,6,False,False
1812,r5.large,r5.large,i-r5-large-7da3a2e2,i-r5-large-7da3a2e2,6,6,False,False
1813,r5.large,r5.large,i-r5-large-072525e2,i-r5-large-072525e2,6,6,False,False
1814,r5.large,r5.large,i-r5-large-1a983aaa,i-r5-large-1a983aaa,6,6,False,False
1815,r5.large,r5.large,i-r5-large-9ca2eba6,i-r5-large-9ca2eba6,6,6,False,False
1816,r5.large,r5.large,i-r5-large-90c6cfd4,i-r5-large-90c6cfd4,6,6,False,False
1817,r5.large,r5.large,i-r5-large-8da5de33,i-r5-large-8da5de33,6,6,False,False
1818,r5.large,r5.large,i-r5-large-f49b8dea,i-r5-large-f49b8dea,6,6,False,False
1819,r5.large,r5.large,i-r5-large-d67684ae,i-r5-large-d67684ae,6,6,False,False
1820,r5.large,r5.large,i-r5-large-c60d6c82,i-r5-large-c60d6c82,6,6,False,False
1821,r5.large,r5.large,i-r5-large-ce3bf669,i-r5-large-ce3bf669,6,6,False,False
1822,r5.large,r5.large,i-r5-large-eb05d4c0,i-r5-large-eb05d4c0,6,6,False,False
1823,r5.large,r5.large,i-r5-large-55c675fd,i-r5-large-55c675fd,6,6,False,False
1824,r5.large,r5.large,i-r5-large-2166c7aa,i-r5-large-2166c7aa,6,6,False,False
1825,r5.large,r5.large,i-r5-large-f678386d,i-r5-large-f678386d,6,6,False,False
1826,r5.large,r5.large,i-r5-large-a569e8a2,i-r5-large-a569e8a2,6,6,False,False
1827,r5.large,r5.large,i-r5-large-c1f20148,i-r5-large-c1f20148,6,6,False,False
1828,r5.large,t2.small,i-r5-large-8c34440d,i-t2-small-f3d1e3ca,6,11,True,True
1829,r5.large,r5.large,i-r5-large-3f432485,i-r5-large-3f432485,6,6,False,False
1830,r5.large,r5.large,i-r5-large-76be21a7,i-r5-large-76be21a7,6,6,False,False
1831,r5.large,r5.large,i-r5-large-e0fbc807,i-r5-large-e0fbc807,6,6,False,False
1832,r5.large,r5.large,i-r5-large-e601ef02,i-r5-large-e601ef02,6,6,False,False
1833,r5.large,r5.large,i-r5-large-d2652785,i-r5-large-d2652785,6,6,False,False
1834,r5.large,r5.large,i-r5-large-ee097e27,i-r5-large-ee097e27,6,6,False,False
1835,r5.large,r5.large,i-r5-large-9c95e48c,i-r5-large-9c95e48c,6,6,False,False
1836,r5.large,r5.large,i-r5-large-89ae50d0,i-r5-large-89ae50d0,6,6,False,False
1837,r5.large,r5.large,i-r5-large-730838f4,i-r5-large-730838f4,6,6,False,False
1838,r5.large,r5.large,i-r5-large-349fe43d,i-r5-large-349fe43d,6,6,False,False
1839,r5.large,r5.large,i-r5-large-e3febcbe,i-r5-large-e3febcbe,6,6,False,False
1840,r5.large,r5.large,i-r5-large-09fe6506,i-r5-large-09fe6506,6,6,False,False
1841,r5.large,r5.large,i-r5-large-6a4fd968,i-r5-large-6a4fd968,6,6,False,False
1842,r5.large,r5.large,i-r5-large-a6cc2bc5,i-r5-large-a6cc2bc5,6,6,False,False
1843,r5.large,r5.large,i-r5-large-5f4d9fbf,i-r5-large-5f4d9fbf,6,6,False,False
1844,r5.large,r5.large,i-r5-large-a60a546b,i-r5-large-a60a546b,6,6,False,False
1845,r5.large,r5.large,i-r5-large-8340b17a,i-r5-large-8340b17a,6,6,False,False
1846,r5.large,r5.large,i-r5-large-21061d76,i-r5-large-21061d76,6,6,False,False
1847,r5.large,r5.large,i-r5-large-e8da2f5c,i-r5-large-e8da2f5c,6,6,False,False
1848,r5.large,r5.large,i-r5-large-4523a6bd,i-r5-large-4523a6bd,6,6,False,False
1849,r5.large,r5.large,i-r5-large-27ae6344,i-r5-large-27ae6344,6,6,False,False
1850,r5.large,r5.large,i-r5-large-1cb4cc7b,i-r5-large-1cb4cc7b,6,6,False,False
1851,r5.large,r5.large,i-r5-large-1c1e0503,i-r5-large-1c1e0503,6,6,False,False
1852,r5.large,r5.large,i-r5-large-ee3c3183,i-r5-large-ee3c3183,6,6,False,False
1853,r5.large,r5.large,i-r5-large-2c0feb6f,i-r5-large-2c0feb6f,6,6,False,False
1854,r5.large,c5.large,i-r5-large-7070cbbe,i-c5-large-1d9aa3e3,6,1,True,True
1855,r5.large,r5.large,i-r5-large-596aa408,i-r5-large-596aa408,6,6,False,False
1856,r5.large,r5.large,i-r5-large-3aaf5d6c,i-r5-large-3aaf5d6c,6,6,False,False
1857,r5.large,r5.large,i-r5-large-d33f7e06,i-r5-large-d33f7e06,6,6,False,False
1858,r5.large,r5.large,i-r5-large-35459b8b,i-r5-large-35459b8b,6,6,False,False
1859,r5.large,r5.large,i-r5-large-1bd585f0,i-r5-large-1bd585f0,6,6,False,False
1860,r5.large,c5.large,i-r5-large-d4a247d9,i-c5-large-5cb09c3b,6,1,True,True
1861,r5.large,r5.large,i-r5-large-a48c9cad,i-r5-large-a48c9cad,6,6,False,False
1862,r5.large,r5.large,i-r5-large-1a45c874,i-r5-large-1a45c874,6,6,False,False
1863,r5.large,r5.large,i-r5-large-b4b96f9d,i-r5-large-b4b96f9d,6,6,False,False
1864,r5.large,r5.large,i-r5-large-dece5893,i-r5-large-dece5893,6,6,False,False
1865,r5.large,r5.large,i-r5-large-bd4c7084,i-r5-large-bd4c7084,6,6,False,False
1866,r5.large,r5.large,i-r5-large-b839cade,i-r5-large-b839cade,6,6,False,False
1867,r5.large,r5.large,i-r5-large-fe152bfc,i-r5-large-fe152bfc,6,6,False,False
1868,r5.large,r5.large,i-r5-large-ac4d5f54,i-r5-large-ac4d5f54,6,6,False,False
1869,r5.large,r5.large,i-r5-large-6d7a6218,i-r5-large-6d7a6218,6,6,False,False
1870,r5.large,m5.2xlarge,i-r5-large-313c925d,i-m5-2xlarge-24009464,6,3,True,True
1871,r5.large,r5.large,i-r5-large-bb582e67,i-r5-large-bb582e67,6,6,False,False
1872,r5.large,r5.large,i-r5-large-2608a11d,i-r5-large-2608a11d,6,6,False,False
1873,r5.large,r5.large,i-r5-large-3bb17eee,i-r5-large-3bb17eee,6,6,False,False
1874,r5.large,m5.2xlarge,i-r5-large-aa5aa818,i-m5-2xlarge-7fda7035,6,3,True,True
1875,r5.large,r5.large,i-r5-large-41a3ade8,i-r5-large-41a3ade8,6,6,False,False
1876,r5.large,r5.large,i-r5-large-d0543d3c,i-r5-large-d0543d3c,6,6,False,False
1877,r5.large,r5.large,i-r5-large-74483f76,i-r5-large-74483f76,6,6,False,False
1878,r5.large,r5.large,i-r5-large-0bf84d9e,i-r5-large-0bf84d9e,6,6,False,False
1879,r5.large,r5.large,i-r5-large-721403b5,i-r5-large-721403b5,6,6,False,False
1880,r5.large,r5.large,i-r5-large-59b5d08d,i-r5-large-59b5d08d,6,6,False,False
1881,r5.large,r5.large,i-r5-large-2dcc55d5,i-r5-large-2dcc55d5,6,6,False,False
1882,r5.large,r5.large,i-r5-large-4a995ce6,i-r5-large-4a995ce6,6,6,False,False
1883,r5.large,r5.large,i-r5-large-180515fd,i-r5-large-180515fd,6,6,False,False
1884,r5.large,t3.nano,i-r5-large-5e28f2d0,i-t3-nano-a8cf9c68,6,13,True,True
1885,r5.large,r5.large,i-r5-large-11f76676,i-r5-large-11f76676,6,6,False,False
1886,r5.large,r5.large,i-r5-large-89665884,i-r5-large-89665884,6,6,False,False
1887,r5.large,r5.large,i-r5-large-5607f040,i-r5-large-5607f040,6,6,False,False
1888,r5.large,r5.large,i-r5-large-68b1f974,i-r5-large-68b1f974,6,6,False,False
1889,r5.large,r5.large,i-r5-large-d0048c26,i-r5-large-d0048c26,6,6,False,False
1890,r5.large,r5.large,i-r5-large-42b03f73,i-r5-large-42b03f73,6,6,False,False
1891,r5.large,r5.large,i-r5-large-65624ae1,i-r5-large-65624ae1,6,6,False,False
1892,r5.large,r5.large,i-r5-large-b9818f30,i-r5-large-b9818f30,6,6,False,False
1893,r5.large,r5.large,i-r5-large-5521f938,i-r5-large-5521f938,6,6,False,False
1894,r5.large,r5.large,i-r5-large-cc19d276,i-r5-large-cc19d276,6,6,False,False
1895,r5.large,r5.large,i-r5-large-9958326a,i-r5-large-9958326a,6,6,False,False
1896,r5.large,r5.large,i-r5-large-b07beda5,i-r5-large-b07beda5,6,6,False,False
1897,r5.large,r5.large,i-r5-large-d9dcce9a,i-r5-large-d9dcce9a,6,6,False,False
1898,r5.large,r5.large,i-r5-large-6b4cdc9f,i-r5-large-6b4cdc9f,6,6,False,False
1899,r5.large,r5.large,i-r5-large-96ea99b7,i-r5-large-96ea99b7,6,6,False,False
1900,r5.large,r5.large,i-r5-large-13b08268,i-r5-large-13b08268,6,6,False,False
1901,r5.large,r5.large,i-r5-large-4ec8d5e2,i-r5-large-4ec8d5e2,6,6,False,False
1902,r5.large,r5.large,i-r5-large-1709a81f,i-r5-large-1709a81f,6,6,False,False
1903,r5.large,r5.large,i-r5-large-fc81dfb5,i-r5-large-fc81dfb5,6,6,False,False
1904,r5.large,r5.large,i-r5-large-ce98877c,i-r5-large-ce98877c,6,6,False,False
1905,r5.large,r5.large,i-r5-large-b376f9f7,i-r5-large-b376f9f7,6,6,False,False
1906,r5.large,r5.large,i-r5-large-cd22eeb1,i-r5-large-cd22eeb1,6,6,False,False
1907,r5.large,r5.large,i-r5-large-251a7aec,i-r5-large-251a7aec,6,6,False,False
1908,r5.large,r5.large,i-r5-large-5fa1770e,i-r5-large-5fa1770e,6,6,False,False
1909,r5.large,r5.large,i-r5-large-d6256b97,i-r5-large-d6256b97,6,6,False,False
1910,r5.large,r5.large,i-r5-large-80a085e2,i-r5-large-80a085e2,6,6,False,False
1911,r5.large,r5.large,i-r5-large-9ba8f33a,i-r5-large-9ba8f33a,6,6,False,False
1912,r5.large,r5.large,i-r5-large-7097879d,i-r5-large-7097879d,6,6,False,False
1913,r5.large,r5.large,i-r5-large-abb98794,i-r5-large-abb98794,6,6,False,False
1914,r5.large,r5.xlarge,i-r5-large-a07f5091,i-r5-xlarge-dca7b557,6,7,True,True
1915,r5.large,r5.large,i-r5-large-6b18be7d,i-r5-large-6b18be7d,6,6,False,False
1916,r5.large,r5.large,i-r5-large-6c67c4f4,i-r5-large-6c67c4f4,6,6,False,False
1917,r5.large,r5.large,i-r5-large-f6c27495,i-r5-large-f6c27495,6,6,False,False
1918,r5.large,r5.large,i-r5-large-7b58d868,i-r5-large-7b58d868,6,6,False,False
1919,r5.large,r5.large,i-r5-large-9337f3ea,i-r5-large-9337f3ea,6,6,False,False
1920,r5.large,r5.large,i-r5-large-0b1e41f1,i-r5-large-0b1e41f1,6,6,False,False
1921,r5.large,r5.large,i-r5-large-2885ce5a,i-r5-large-2885ce5a,6,6,False,False
1922,r5.large,r5.large,i-r5-large-36609425,i-r5-large-36609425,6,6,False,False
1923,r5.large,r5.large,i-r5-large-9d8b7fe5,i-r5-large-9d8b7fe5,6,6,False,False
1924,r5.large,r5.large,i-r5-large-64f240cf,i-r5-large-64f240cf,6,6,False,False
1925,r5.large,r5.large,i-r5-large-d4d1c4f5,i-r5-large-d4d1c4f5,6,6,False,False
1926,r5.large,r5.large,i-r5-large-b40caf08,i-r5-large-b40caf08,6,6,False,False
1927,r5.large,r5.large,i-r5-large-abeeb20c,i-r5-large-abeeb20c,6,6,False,False
1928,r5.large,r5.large,i-r5-large-947366ca,i-r5-large-947366ca,6,6,False,False
1929,r5.large,r5.large,i-r5-large-c8addc96,i-r5-large-c8addc96,6,6,False,False
1930,r5.large,r5.large,i-r5-large-da479cd1,i-r5-large-da479cd1,6,6,False,False
1931,r5.large,r5.large,i-r5-large-fe67a429,i-r5-large-fe67a429,6,6,False,False
1932,r5.large,r5.large,i-r5-large-564633b8,i-r5-large-564633b8,6,6,False,False
1933,r5.large,r5.large,i-r5-large-95be4c73,i-r5-large-95be4c73,6,6,False,False
1934,r5.large,r5.large,i-r5-large-7bb7148f,i-r5-large-7bb7148f,6,6,False,False
1935,r5.large,r5.large,i-r5-large-dcec9fd6,i-r5-large-dcec9fd6,6,6,False,False
1936,r5.large,r5.large,i-r5-large-4fa6e4a8,i-r5-large-4fa6e4a8,6,6,False,False
1937,r5.large,r5.large,i-r5-large-4c65cdc8,i-r5-large-4c65cdc8,6,6,False,False
1938,r5.large,r5.large,i-r5-large-b90aeba0,i-r5-large-b90aeba0,6,6,False,False
1939,r5.large,r5.large,i-r5-large-27b77a85,i-r5-large-27b77a85,6,6,False,False
1940,r5.large,r5.large,i-r5-large-32f2364a,i-r5-large-32f2364a,6,6,False,False
1941,r5.large,r5.large,i-r5-large-18e5c5dc,i-r5-large-18e5c5dc,6,6,False,False
1942,r5.large,r5.large,i-r5-large-61fcaba0,i-r5-large-61fcaba0,6,6,False,False
1943,r5.large,r5.large,i-r5-large-45ab3c9f,i-r5-large-45ab3c9f,6,6,False,False
1944,r5.large,r5.large,i-r5-large-676aec1f,i-r5-large-676aec1f,6,6,False,False
1945,r5.large,r5.large,i-r5-large-4e8f0ac2,i-r5-large-4e8f0ac2,6,6,False,False
1946,r5.large,r5.large,i-r5-large-e5b26986,i-r5-large-e5b26986,6,6,False,False
1947,r5.large,r5.large,i-r5-large-9dd5ac8d,i-r5-large-9dd5ac8d,6,6,False,False
1948,r5.large,r5.large,i-r5-large-d6cfb550,i-r5-large-d6cfb550,6,6,False,False
1949,r5.large,r5.large,i-r5-large-511dceda,i-r5-large-511dceda,6,6,False,False
